-1,0.20894
-0.999,0.011909
-0.998,0.10537
-0.997,0.14313
-0.996,0.0055098
-0.995,0.19569
-0.994,0.27925
-0.993,0.21257
-0.992,0.24002
-0.991,0.23786
-0.98999,0.20256
-0.98899,0.28683
-0.98799,0.18386
-0.98699,0.4463
-0.98599,0.3226
-0.98499,0.32314
-0.98399,0.42531
-0.98299,0.37083
-0.98199,0.34273
-0.98099,0.24602
-0.97999,0.31361
-0.97899,0.1537
-0.97799,0.29616
-0.97699,0.44778
-0.97599,0.28853
-0.97499,0.40263
-0.97399,0.49482
-0.97299,0.24691
-0.97199,0.1513
-0.97099,0.28898
-0.96998,0.22834
-0.96898,0.325
-0.96798,0.38396
-0.96698,0.4175
-0.96598,0.51457
-0.96498,0.51199
-0.96398,0.59114
-0.96298,0.38244
-0.96198,0.41902
-0.96098,0.39887
-0.95998,0.2259
-0.95898,0.33137
-0.95798,0.21283
-0.95698,0.42337
-0.95598,0.27405
-0.95498,0.36565
-0.95398,0.36659
-0.95298,0.25134
-0.95198,0.055642
-0.95098,0.1634
-0.94997,0.076489
-0.94897,0.20681
-0.94797,0.24839
-0.94697,0.41399
-0.94597,0.39439
-0.94497,0.28116
-0.94397,0.34365
-0.94297,0.21262
-0.94197,0.25634
-0.94097,0.25757
-0.93997,0.26269
-0.93897,0.22978
-0.93797,0.36707
-0.93697,0.11016
-0.93597,0.24391
-0.93497,0.33296
-0.93397,0.37108
-0.93297,0.39238
-0.93197,0.35902
-0.93097,0.42131
-0.92996,0.44324
-0.92896,0.37631
-0.92796,0.33617
-0.92696,0.31717
-0.92596,0.16896
-0.92496,0.21792
-0.92396,0.25477
-0.92296,0.29157
-0.92196,0.43799
-0.92096,0.32712
-0.91996,0.40119
-0.91896,0.4541
-0.91796,0.50922
-0.91696,0.34136
-0.91596,0.39883
-0.91496,0.41279
-0.91396,0.28595
-0.91296,0.24955
-0.91196,0.40991
-0.91096,0.34895
-0.90995,0.39293
-0.90895,0.38122
-0.90795,0.30233
-0.90695,0.26899
-0.90595,0.34835
-0.90495,0.22753
-0.90395,0.35989
-0.90295,0.39076
-0.90195,0.26959
-0.90095,0.27579
-0.89995,0.16259
-0.89895,-0.01533
-0.89795,0.21572
-0.89695,0.13536
-0.89595,0.20422
-0.89495,0.22388
-0.89395,0.21903
-0.89295,0.11001
-0.89195,0.05881
-0.89095,0.076117
-0.88994,-0.020113
-0.88894,-0.063467
-0.88794,0.17009
-0.88694,0.12395
-0.88594,-0.010394
-0.88494,0.049641
-0.88394,-0.057739
-0.88294,-0.13915
-0.88194,-0.082803
-0.88094,0.058021
-0.87994,0.041924
-0.87894,0.11219
-0.87794,-0.044155
-0.87694,-0.036795
-0.87594,-0.030939
-0.87494,-0.139
-0.87394,-0.21205
-0.87294,-0.025292
-0.87194,-0.04706
-0.87094,-0.11041
-0.86993,0.0179
-0.86893,0.015207
-0.86793,-0.10262
-0.86693,0.095613
-0.86593,0.071376
-0.86493,0.21524
-0.86393,0.26307
-0.86293,0.11786
-0.86193,-0.0057254
-0.86093,0.04777
-0.85993,0.023594
-0.85893,-0.047338
-0.85793,0.055665
-0.85693,0.20514
-0.85593,0.073439
-0.85493,-0.0017458
-0.85393,0.014006
-0.85293,0.10655
-0.85193,-0.013752
-0.85093,-0.10372
-0.84992,-0.048879
-0.84892,-0.034813
-0.84792,0.032186
-0.84692,-0.049324
-0.84592,-0.033735
-0.84492,-0.065946
-0.84392,-0.045855
-0.84292,0.13543
-0.84192,-0.0009409
-0.84092,-0.12573
-0.83992,-0.0041213
-0.83892,-0.11314
-0.83792,-0.059507
-0.83692,-0.11837
-0.83592,-0.020656
-0.83492,0.024333
-0.83392,-0.022441
-0.83292,-0.23842
-0.83192,-0.11813
-0.83092,0.069885
-0.82991,0.1126
-0.82891,-0.11714
-0.82791,-0.056151
-0.82691,-0.11779
-0.82591,-0.18984
-0.82491,-0.26342
-0.82391,-0.1541
-0.82291,-0.19476
-0.82191,-0.15583
-0.82091,-0.18629
-0.81991,-0.20977
-0.81891,-0.13514
-0.81791,-0.061789
-0.81691,0.13895
-0.81591,-0.11651
-0.81491,-0.17697
-0.81391,-0.0080952
-0.81291,-0.091966
-0.81191,-0.22588
-0.81091,-0.11844
-0.8099,0.050557
-0.8089,0.056526
-0.8079,0.22737
-0.8069,0.17523
-0.8059,0.33278
-0.8049,0.18551
-0.8039,0.051287
-0.8029,0.072063
-0.8019,0.21306
-0.8009,0.030725
-0.7999,0.1449
-0.7989,0.049527
-0.7979,0.13481
-0.7969,-0.011745
-0.7959,0.048372
-0.7949,-0.16902
-0.7939,-0.11997
-0.7929,-0.025858
-0.7919,-0.069348
-0.7909,0.087933
-0.78989,-0.035795
-0.78889,-0.26402
-0.78789,-0.27836
-0.78689,-0.07817
-0.78589,-0.11961
-0.78489,-0.06602
-0.78389,0.025633
-0.78289,-0.25135
-0.78189,-0.22026
-0.78089,-0.24807
-0.77989,-0.30847
-0.77889,-0.26059
-0.77789,-0.064479
-0.77689,-0.12967
-0.77589,0.0052151
-0.77489,-0.13043
-0.77389,-0.10216
-0.77289,-0.18506
-0.77189,-0.078999
-0.77089,-0.12698
-0.76988,-0.060812
-0.76888,-0.0076849
-0.76788,-0.050695
-0.76688,0.045484
-0.76588,0.25237
-0.76488,0.18567
-0.76388,0.13384
-0.76288,0.21621
-0.76188,0.16483
-0.76088,0.024505
-0.75988,0.12209
-0.75888,0.09846
-0.75788,0.063199
-0.75688,0.21308
-0.75588,0.35236
-0.75488,0.18919
-0.75388,0.20319
-0.75288,0.099532
-0.75188,0.20591
-0.75088,-0.087225
-0.74987,0.13251
-0.74887,0.1218
-0.74787,0.13811
-0.74687,0.2554
-0.74587,0.16045
-0.74487,0.14662
-0.74387,0.0085884
-0.74287,-0.11304
-0.74187,-0.09847
-0.74087,-0.014366
-0.73987,-0.071686
-0.73887,-0.18301
-0.73787,0.011889
-0.73687,-0.10148
-0.73587,-0.064429
-0.73487,-0.054403
-0.73387,-0.074933
-0.73287,-0.013673
-0.73187,-0.056034
-0.73087,-0.22363
-0.72986,-0.24842
-0.72886,-0.15237
-0.72786,-0.28247
-0.72686,-0.24653
-0.72586,-0.31289
-0.72486,-0.37828
-0.72386,-0.4114
-0.72286,-0.38018
-0.72186,-0.3157
-0.72086,-0.316
-0.71986,-0.17934
-0.71886,-0.24686
-0.71786,-0.39935
-0.71686,-0.31596
-0.71586,-0.28984
-0.71486,-0.24615
-0.71386,-0.19798
-0.71286,-0.077803
-0.71186,-0.20086
-0.71086,-0.15297
-0.70985,-0.16572
-0.70885,-0.22905
-0.70785,0.035023
-0.70685,-0.094182
-0.70585,-0.24969
-0.70485,0.010568
-0.70385,-0.033094
-0.70285,-0.18193
-0.70185,-0.065234
-0.70085,0.048138
-0.69985,-0.11641
-0.69885,-0.068598
-0.69785,-0.089488
-0.69685,-0.21106
-0.69585,-0.022405
-0.69485,-0.073267
-0.69385,-0.018058
-0.69285,-0.12497
-0.69185,-0.16604
-0.69085,-0.095297
-0.68984,-0.091999
-0.68884,0.10682
-0.68784,-0.01546
-0.68684,0.22579
-0.68584,0.27432
-0.68484,-0.03741
-0.68384,-0.1502
-0.68284,-0.12838
-0.68184,-0.10787
-0.68084,-0.087182
-0.67984,0.011447
-0.67884,-0.10516
-0.67784,-0.15192
-0.67684,-0.1331
-0.67584,-0.11634
-0.67484,-0.077605
-0.67384,0.029364
-0.67284,0.045687
-0.67184,-0.18478
-0.67084,-0.029296
-0.66983,0.034685
-0.66883,0.062856
-0.66783,0.16752
-0.66683,0.12845
-0.66583,0.021646
-0.66483,0.0263
-0.66383,-0.23726
-0.66283,-0.064139
-0.66183,-0.055987
-0.66083,-0.1207
-0.65983,-0.15964
-0.65883,-0.23764
-0.65783,-0.17818
-0.65683,-0.11826
-0.65583,-0.163
-0.65483,-0.19684
-0.65383,-0.16872
-0.65283,-0.17655
-0.65183,-0.26567
-0.65083,-0.069042
-0.64982,-0.072099
-0.64882,0.04398
-0.64782,-0.078043
-0.64682,-0.18737
-0.64582,-0.044399
-0.64482,-0.071997
-0.64382,-0.15913
-0.64282,-0.13182
-0.64182,-0.3411
-0.64082,-0.11687
-0.63982,-0.25828
-0.63882,-0.28149
-0.63782,-0.08819
-0.63682,-0.24118
-0.63582,-0.24283
-0.63482,-0.26891
-0.63382,-0.056524
-0.63282,-0.11792
-0.63182,-0.24655
-0.63082,-0.31778
-0.62981,-0.06234
-0.62881,0.077909
-0.62781,0.15439
-0.62681,-0.083272
-0.62581,-0.066948
-0.62481,-0.080815
-0.62381,-0.038399
-0.62281,-0.11635
-0.62181,-0.19771
-0.62081,-0.1945
-0.61981,-0.043653
-0.61881,0.17139
-0.61781,0.073995
-0.61681,0.011963
-0.61581,0.088666
-0.61481,-0.0064
-0.61381,0.21119
-0.61281,0.23587
-0.61181,0.026731
-0.61081,-0.0061419
-0.6098,0.17131
-0.6088,0.1481
-0.6078,0.15947
-0.6068,-0.058431
-0.6058,0.041209
-0.6048,0.11172
-0.6038,0.0076331
-0.6028,-0.076711
-0.6018,-0.045397
-0.6008,-0.14308
-0.5998,-0.092131
-0.5988,-0.045454
-0.5978,0.098912
-0.5968,0.052566
-0.5958,-0.025115
-0.5948,0.17507
-0.5938,0.18441
-0.5928,0.15429
-0.5918,0.20119
-0.5908,0.10033
-0.58979,0.20594
-0.58879,0.18743
-0.58779,0.23045
-0.58679,0.073874
-0.58579,0.28179
-0.58479,0.25224
-0.58379,0.0051993
-0.58279,0.13949
-0.58179,0.26255
-0.58079,0.2663
-0.57979,0.37242
-0.57879,0.43392
-0.57779,0.24681
-0.57679,0.014743
-0.57579,0.31765
-0.57479,0.28225
-0.57379,0.25341
-0.57279,0.19718
-0.57179,0.041564
-0.57079,0.14015
-0.56978,-0.01166
-0.56878,-0.032333
-0.56778,-0.00034273
-0.56678,0.10692
-0.56578,0.12013
-0.56478,-0.046135
-0.56378,0.18153
-0.56278,0.12141
-0.56178,0.31798
-0.56078,0.08823
-0.55978,0.045113
-0.55878,0.00035031
-0.55778,0.032541
-0.55678,-0.060198
-0.55578,-0.11092
-0.55478,-0.31107
-0.55378,-0.2678
-0.55278,-0.16726
-0.55178,-0.17462
-0.55078,-0.16876
-0.54977,-0.15999
-0.54877,-0.12403
-0.54777,-0.17731
-0.54677,-0.22277
-0.54577,-0.12143
-0.54477,-0.17935
-0.54377,-0.12779
-0.54277,-0.23557
-0.54177,-0.19856
-0.54077,-0.096838
-0.53977,-0.22175
-0.53877,-0.16058
-0.53777,-0.1831
-0.53677,-0.17348
-0.53577,-0.20181
-0.53477,-0.40514
-0.53377,-0.30827
-0.53277,-0.12435
-0.53177,-0.10655
-0.53077,-0.1807
-0.52976,-0.23713
-0.52876,-0.17323
-0.52776,-0.21901
-0.52676,-0.25368
-0.52576,-0.21403
-0.52476,-0.069609
-0.52376,-0.40216
-0.52276,-0.21695
-0.52176,-0.33651
-0.52076,-0.17532
-0.51976,-0.47358
-0.51876,-0.37442
-0.51776,-0.33265
-0.51676,-0.36501
-0.51576,-0.35408
-0.51476,-0.49648
-0.51376,-0.53208
-0.51276,-0.54248
-0.51176,-0.43656
-0.51076,-0.49498
-0.50975,-0.28294
-0.50875,-0.32782
-0.50775,-0.5391
-0.50675,-0.49303
-0.50575,-0.52192
-0.50475,-0.46082
-0.50375,-0.4721
-0.50275,-0.4792
-0.50175,-0.53338
-0.50075,-0.49127
-0.49975,-0.63
-0.49875,-0.47779
-0.49775,-0.63088
-0.49675,-0.6264
-0.49575,-0.58824
-0.49475,-0.53313
-0.49375,-0.53755
-0.49275,-0.33236
-0.49175,-0.23152
-0.49075,-0.25021
-0.48974,-0.28581
-0.48874,-0.3904
-0.48774,-0.40692
-0.48674,-0.53427
-0.48574,-0.49856
-0.48474,-0.51507
-0.48374,-0.2861
-0.48274,-0.27801
-0.48174,-0.31403
-0.48074,-0.35645
-0.47974,-0.33592
-0.47874,-0.25481
-0.47774,-0.047687
-0.47674,-0.12984
-0.47574,-0.073417
-0.47474,-0.057103
-0.47374,-0.047182
-0.47274,0.018207
-0.47174,0.090252
-0.47074,0.012632
-0.46973,-0.047546
-0.46873,-0.022799
-0.46773,0.066018
-0.46673,0.13956
-0.46573,0.002933
-0.46473,0.10867
-0.46373,0.034332
-0.46273,-0.0099073
-0.46173,0.056434
-0.46073,0.12617
-0.45973,0.0070483
-0.45873,-0.14383
-0.45773,-0.07965
-0.45673,-0.009028
-0.45573,-0.024832
-0.45473,0.13986
-0.45373,0.020919
-0.45273,0.10834
-0.45173,-0.024691
-0.45073,-0.13614
-0.44972,-0.0013775
-0.44872,-0.17929
-0.44772,-0.25422
-0.44672,-0.24486
-0.44572,-0.36111
-0.44472,-0.21048
-0.44372,-0.24685
-0.44272,-0.36569
-0.44172,-0.38848
-0.44072,-0.4337
-0.43972,-0.37247
-0.43872,-0.61174
-0.43772,-0.55115
-0.43672,-0.6363
-0.43572,-0.50332
-0.43472,-0.42328
-0.43372,-0.41855
-0.43272,-0.42714
-0.43172,-0.70233
-0.43072,-0.55797
-0.42971,-0.6248
-0.42871,-0.59028
-0.42771,-0.59036
-0.42671,-0.68209
-0.42571,-0.54301
-0.42471,-0.52228
-0.42371,-0.56074
-0.42271,-0.43655
-0.42171,-0.29692
-0.42071,-0.49571
-0.41971,-0.45239
-0.41871,-0.5662
-0.41771,-0.42303
-0.41671,-0.39185
-0.41571,-0.47051
-0.41471,-0.50608
-0.41371,-0.55441
-0.41271,-0.4055
-0.41171,-0.46576
-0.41071,-0.46825
-0.4097,-0.59338
-0.4087,-0.49005
-0.4077,-0.19526
-0.4067,-0.29088
-0.4057,-0.47783
-0.4047,-0.38902
-0.4037,-0.55147
-0.4027,-0.46109
-0.4017,-0.63969
-0.4007,-0.46824
-0.3997,-0.35878
-0.3987,-0.23921
-0.3977,-0.16908
-0.3967,-0.33494
-0.3957,-0.26654
-0.3947,-0.1925
-0.3937,-0.36247
-0.3927,-0.29824
-0.3917,-0.22259
-0.3907,-0.40335
-0.38969,-0.45049
-0.38869,-0.31052
-0.38769,-0.3387
-0.38669,-0.28079
-0.38569,-0.15658
-0.38469,-0.17561
-0.38369,-0.29914
-0.38269,-0.18852
-0.38169,-0.24474
-0.38069,-0.33324
-0.37969,-0.065974
-0.37869,-0.15779
-0.37769,-0.28047
-0.37669,-0.17334
-0.37569,-0.019347
-0.37469,-0.044478
-0.37369,-0.0058938
-0.37269,-0.05004
-0.37169,-0.090047
-0.37069,0.00080332
-0.36968,-0.072137
-0.36868,-0.068076
-0.36768,-0.1375
-0.36668,-0.19329
-0.36568,-0.1895
-0.36468,-0.30261
-0.36368,-0.2125
-0.36268,-0.20234
-0.36168,-0.20802
-0.36068,-0.45042
-0.35968,-0.39178
-0.35868,-0.31828
-0.35768,-0.27423
-0.35668,-0.26482
-0.35568,-0.27465
-0.35468,-0.44662
-0.35368,-0.32644
-0.35268,-0.3418
-0.35168,-0.2752
-0.35068,-0.22741
-0.34967,-0.26601
-0.34867,-0.22937
-0.34767,-0.28261
-0.34667,-0.30352
-0.34567,-0.32724
-0.34467,-0.40834
-0.34367,-0.32885
-0.34267,-0.19308
-0.34167,-0.31286
-0.34067,-0.34488
-0.33967,-0.23776
-0.33867,-0.2635
-0.33767,-0.098789
-0.33667,-0.36326
-0.33567,-0.40426
-0.33467,-0.42838
-0.33367,-0.13895
-0.33267,-0.18697
-0.33167,-0.26707
-0.33067,-0.24915
-0.32966,-0.28544
-0.32866,-0.16299
-0.32766,-0.20763
-0.32666,-0.12589
-0.32566,-0.093801
-0.32466,-0.16381
-0.32366,-0.17624
-0.32266,-0.16171
-0.32166,-0.25872
-0.32066,-0.24835
-0.31966,-0.242
-0.31866,-0.34584
-0.31766,-0.18895
-0.31666,-0.34951
-0.31566,-0.37247
-0.31466,-0.45542
-0.31366,-0.26821
-0.31266,-0.37877
-0.31166,-0.53174
-0.31066,-0.34715
-0.30965,-0.20903
-0.30865,-0.20165
-0.30765,-0.22693
-0.30665,-0.33585
-0.30565,-0.3799
-0.30465,-0.20257
-0.30365,-0.12909
-0.30265,-0.25846
-0.30165,-0.15133
-0.30065,-0.16908
-0.29965,-0.22889
-0.29865,-0.30777
-0.29765,-0.23549
-0.29665,-0.44314
-0.29565,-0.5235
-0.29465,-0.20742
-0.29365,-0.29374
-0.29265,-0.0055105
-0.29165,-0.1634
-0.29065,-0.15342
-0.28964,-0.070069
-0.28864,-0.14343
-0.28764,-0.20457
-0.28664,-0.02807
-0.28564,-0.19578
-0.28464,-0.077277
-0.28364,-0.1746
-0.28264,-0.076215
-0.28164,-0.021958
-0.28064,-0.16367
-0.27964,-0.076225
-0.27864,0.0091784
-0.27764,-0.16454
-0.27664,-0.085536
-0.27564,-0.10733
-0.27464,-0.2444
-0.27364,-0.21593
-0.27264,-0.21176
-0.27164,-0.31642
-0.27064,-0.47136
-0.26963,-0.46062
-0.26863,-0.39153
-0.26763,-0.55782
-0.26663,-0.31834
-0.26563,-0.42207
-0.26463,-0.61223
-0.26363,-0.4849
-0.26263,-0.30109
-0.26163,-0.35396
-0.26063,-0.33951
-0.25963,-0.34843
-0.25863,-0.32638
-0.25763,-0.23576
-0.25663,-0.25882
-0.25563,-0.19094
-0.25463,-0.17702
-0.25363,-0.19631
-0.25263,-0.181
-0.25163,-0.30898
-0.25063,-0.36942
-0.24962,-0.31905
-0.24862,-0.26957
-0.24762,-0.3796
-0.24662,-0.24479
-0.24562,-0.26459
-0.24462,0.027745
-0.24362,-0.065217
-0.24262,-0.25248
-0.24162,-0.16112
-0.24062,-0.12481
-0.23962,-0.21022
-0.23862,-0.16628
-0.23762,-0.24405
-0.23662,-0.21492
-0.23562,-0.16717
-0.23462,-0.056889
-0.23362,-0.035524
-0.23262,-0.37612
-0.23162,-0.22577
-0.23062,-0.13552
-0.22961,-0.17386
-0.22861,-0.08411
-0.22761,-0.044718
-0.22661,0.05044
-0.22561,0.10771
-0.22461,0.13207
-0.22361,-0.11971
-0.22261,-0.16779
-0.22161,-0.043983
-0.22061,-0.18016
-0.21961,-0.2025
-0.21861,-0.092002
-0.21761,-0.11746
-0.21661,-0.004462
-0.21561,-0.20641
-0.21461,-0.096914
-0.21361,-0.29467
-0.21261,-0.37274
-0.21161,-0.25543
-0.21061,-0.26643
-0.2096,-0.37446
-0.2086,-0.34219
-0.2076,-0.37608
-0.2066,-0.43276
-0.2056,-0.34692
-0.2046,-0.50549
-0.2036,-0.3869
-0.2026,-0.60408
-0.2016,-0.43362
-0.2006,-0.39644
-0.1996,-0.31822
-0.1986,-0.42488
-0.1976,-0.3153
-0.1966,-0.45853
-0.1956,-0.30559
-0.1946,-0.57206
-0.1936,-0.4343
-0.1926,-0.50892
-0.1916,-0.54679
-0.1906,-0.47709
-0.18959,-0.50486
-0.18859,-0.37114
-0.18759,-0.42023
-0.18659,-0.30335
-0.18559,-0.40274
-0.18459,-0.37634
-0.18359,-0.33334
-0.18259,-0.22925
-0.18159,-0.21878
-0.18059,-0.29094
